Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
GSQRX,"Goldman Sachs Small Cap Value F","2007-11-29","Goldman Sachs","Small Blend","None","-15.135599999999998%","60.18%","False","2.73965%","11.3199994%","False","3.97699%","13.88%","False","8.2061194%","11.1899994%","False","0.989","0.0","$37.45","$34.6","$49.71","$37.0006","False","$41.3199","True","0.0%","N/A"
GSSIX,"Goldman Sachs Small Cap Value F","1997-08-14","Goldman Sachs","Small Blend","None","4.96356%","60.18%","False","11.07316%","11.3199994%","False","10.79115%","13.88%","False","10.5814196%","11.1899994%","False","0.9907","0.0","$44.710003","$41.27","$57.69","$44.1476","False","$48.378","True","0.0%","N/A"
GSQTX,"Goldman Sachs Small Cap Value F","2007-11-29","Goldman Sachs","Small Blend","None","-14.7072%","60.18%","False","3.25325%","11.3199994%","False","4.4973504%","13.88%","False","8.749089999999999%","11.1899994%","False","0.989","0.0","$38.579998","$35.61","$50.96","$38.099","False","$42.4754","True","0.0%","N/A"
GSSSX,"Goldman Sachs Small Cap Value F","1997-08-14","Goldman Sachs","Small Blend","None","-15.078689%","60.18%","False","2.83483%","11.3199994%","False","4.0975098%","13.88%","False","8.34723%","11.1899994%","False","0.989","0.0","$36.960003","$34.14","$49.16","$36.5128","False","$40.855","True","0.0%","N/A"
GMSMX,"GuideMark® Small/Mid Cap Core ","2001-06-28","GuideMark","Small Blend","None","1.37613%","60.18%","False","15.40813%","11.3199994%","True","13.439919999999999%","13.88%","False","11.79704%","11.1899994%","True","0.9899","0.0","$17.65","$15.26","$19.71","$17.386","False","$17.01665","False","37.8%","N/A"
MXNSX,"Great-West S&P Small Cap 600 In","2011-08-11","Empower Funds","Small Blend","None","-16.709329%","60.18%","False","5.19653%","11.3199994%","False","6.31593%","13.88%","False","10.20921%","11.1899994%","False","1.0","0.0","$18.130001","$15.76","$20.29","$17.8198","False","$17.62715","False","0.0%","N/A"
MXISX,"Great-West S&P Small Cap 600 In","1993-11-30","Empower Funds","Small Blend","None","-18.43779%","60.18%","False","7.23646%","11.3199994%","False","9.539059499999999%","13.88%","False","11.1974895%","11.1899994%","True","1.0","0.0","$12.36","$10.9","$14.1","$12.1644","False","$12.17585","False","0.0%","N/A"
GSCYX,"GuideStone Funds Small Cap Equi","2001-08-26","GuideStone Funds","Small Blend","None","0.30941002%","60.18%","False","9.9020794%","11.3199994%","False","8.752309499999999%","13.88%","False","9.5049694%","11.1899994%","False","0.9597","0.0","$16.619999","$14.75","$18.64","$16.247","False","$16.1932","False","0.0%","N/A"
GSCZX,"GuideStone Funds Small Cap Equi","2001-08-26","GuideStone Funds","Small Blend","None","-0.02323%","60.18%","False","9.5968105%","11.3199994%","False","8.45002%","13.88%","False","9.219%","11.1899994%","False","0.9597","0.0","$16.439999","$14.59","$18.45","$16.0738","False","$16.00755","False","0.0%","N/A"
HSVRX,"Harbor Small Cap Value Fund Adm","2002-10-31","Harbor","Small Blend","None","-9.66478%","60.18%","False","5.1595896%","11.3199994%","False","7.269%","13.88%","False","10.3307106%","11.1899994%","False","0.97300005","0.0","$39.53","$34.31","$42.53","$38.165","False","$37.98425","False","N/A","N/A"
HASCX,"Harbor Small Cap Value Fund Ins","2001-12-13","Harbor","Small Blend","None","-9.42534%","60.18%","False","5.42508%","11.3199994%","False","7.5412005%","13.88%","False","10.61409%","11.1899994%","False","0.97300005","0.0","$39.850002","$34.63","$42.88","$38.4704","False","$38.3248","False","N/A","N/A"
HISVX,"Harbor Small Cap Value Fund Inv","2002-10-31","Harbor","Small Blend","None","-9.76336%","60.18%","False","5.03733%","11.3199994%","False","7.147620000000001%","13.88%","False","10.20444%","11.1899994%","False","0.97300005","0.0","$38.48","$33.46","$41.51","$37.156","False","$37.0326","False","N/A","N/A"
SCUVX,"Hartford Schroders US Small Cap","2006-05-14","Hartford Mutual Funds","Small Blend","None","0.08876%","60.18%","False","6.6715%","11.3199994%","False","8.02581%","13.88%","False","9.90915%","11.1899994%","False","0.9565","0.0","$27.44","$23.17","$29.36","$26.8614","False","$25.92565","False","N/A","N/A"
SCUIX,"Hartford Schroders US Small Cap","1993-08-05","Hartford Mutual Funds","Small Blend","None","0.34992999999999996%","60.18%","False","6.96629%","11.3199994%","False","8.35091%","13.88%","False","10.2379106%","11.1899994%","False","0.9565","0.0","$29.3","$24.7","$31.26","$28.6792","False","$27.64815","False","N/A","N/A"
